brand,model,year,mileage,fuel_type,transmission,origin,car_type,seats,price
Toyota,Fortuner,2020.0,45000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,915000000
BMW,3 Series,2018.0,70000.0,Xăng,Tự động,Đức,Sedan,5.0,798000000
Hyundai,Santa Fe,2008.0,120.0,Dầu,Tự động,Hàn Quốc,SUV / Cross over,7.0,285000000
Toyota,Vios,2020.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,409000000
Hyundai,Tucson,2021.0,4200.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,745000000
Kia,Rondo,2020.0,17000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),5.0,340000000
Toyota,Camry,2013.0,83000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,493000000
Ford,Ranger,2019.0,80000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,535000000
Toyota,Land Cruiser,2000.0,485000.0,Xăng,Số sàn,Nhật Bản,SUV / Cross over,8.0,230000000
Hyundai,Accent,2020.0,32000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,410000000
Toyota,Innova,2018.0,75000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,450000000
Toyota,Innova,2016.0,92000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,370000000
Toyota,Innova,2010.0,260000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,193000000
Toyota,Camry,2013.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,465000000
Ford,Everest,2018.0,57000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,850000000
Toyota,Camry,2021.0,40000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,989000000
Ford,Everest,2020.0,65000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,968000000
Toyota,Fortuner,2018.0,60000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,739000000
Kia,Morning,2016.0,65000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,255000000
Honda,City,2021.0,60000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,465000000
Kia,Morning,2019.0,56879.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,209999999
BMW,3 Series,2013.0,12000.0,Xăng,Tự động,Đức,Sedan,4.0,525000000
Mitsubishi,Xpander Cross,2020.0,46000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,530000000
Toyota,Innova,2017.0,71000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,485000000
Toyota,Veloz Cross,2022.0,62000.0,Xăng,Tự động,Nước khác,Minivan (MPV),9.0,570000000
Chevrolet,Vivant,2008.0,167000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,105000000
Toyota,Innova,2013.0,180.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,275000000
Kia,Morning,2009.0,122686.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,132000000
Toyota,Innova,2007.0,21000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,172000000
Toyota,Zace,2005.0,123470.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,105000000
Honda,City,2023.0,46000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,538000000
Hyundai,Tucson,2019.0,61000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,675000000
Chevrolet,Colorado,2018.0,90000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,397000000
Mitsubishi,Triton,2020.0,37000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,515555555
Mitsubishi,Xpander,2022.0,60000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,545000000
Hyundai,Elantra,2018.0,87000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Toyota,Hiace,2007.0,113000.0,Dầu,Số sàn,Việt Nam,Van,6.0,195000000
Ford,EcoSport,2016.0,80.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,320000000
Mitsubishi,Xpander,2021.0,70000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,479000000
Toyota,Camry,2007.0,158632.0,Xăng,Tự động,Mỹ,Sedan,4.0,285000000
Mitsubishi,Xpander,2023.0,30000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,585000000
Toyota,Innova,2015.0,169000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,290000000
Chevrolet,Spark,2017.0,8.0,Xăng,Số sàn,Việt Nam,Hatchback,2.0,135000000
Kia,Forte,2011.0,160000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,190000000
Mitsubishi,Attrage,2016.0,56000.0,Xăng,Tự động,Nước khác,Sedan,5.0,260000000
Mazda,6,2003.0,1234.0,Xăng,Số sàn,Nhật Bản,Sedan,5.0,105000000
Hyundai,Elantra,2020.0,74000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,470000000
Honda,Civic,2007.0,180000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,215000000
Ford,Ranger,2016.0,82000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,545000000
Volvo,S90,2022.0,48000.0,Xăng,Tự động,Nước khác,Sedan,5.0,1639000000
Toyota,Vios,2018.0,67000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,390000000
Mitsubishi,Xpander,2019.0,123456.0,Xăng,Số sàn,Nước khác,Minivan (MPV),5.0,395000000
Toyota,Vios,2019.0,89000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,319000000
Honda,City,2023.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,500000000
Hyundai,Tucson,2009.0,123456.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,325000000
Kia,Morning,2020.0,40000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,308000000
Mercedes Benz,C Class,2022.0,17000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1739000000
Toyota,Vios,2019.0,123456.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,320000000
Kia,Carens,2024.0,10000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,678000000
BMW,5 Series,2018.0,42000.0,Xăng,Tự động,Đức,Sedan,5.0,810000000
Toyota,Land Cruiser,2016.0,116000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,8.0,2799000000
Toyota,Innova,2018.0,123456.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,445000000
Kia,Morning,2011.0,150000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,108000000
Mitsubishi,Xpander,2023.0,60151.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),7.0,585000000
Mercedes Benz,GLC,2022.0,26000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1639000000
Ford,Ranger,2022.0,34400.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,860000000
Lexus,RX,2015.0,100000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,1879000000
Honda,CR V,2012.0,130000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,359000000
BMW,7 Series,2009.0,126000.0,Xăng,Tự động,Đức,Sedan,4.0,526000000
Mercedes Benz,C Class,2021.0,8000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1199000000
Kia,Carnival,2023.0,35000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,1339000000
Ford,Ranger,2021.0,56000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,575000000
Mercedes Benz,C Class,2022.0,16000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,1459000000
Ford,Everest,2022.0,35000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1035000000
Toyota,Fortuner,2013.0,127000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,435000000
Ford,EcoSport,2021.0,28000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,480000000
Toyota,Innova,2012.0,67000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,388000000
Toyota,Fortuner,2019.0,80000.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,7.0,725000000
Kia,Morning,2012.0,14000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,180000000
Chevrolet,Spark,2008.0,70.0,Xăng,Tự động,Việt Nam,Sedan,5.0,125000000
Nissan,Sunny,2016.0,82000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,268000000
Toyota,Corolla Cross,2023.0,63000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,2.0,699000000
Toyota,Vios,2022.0,70000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,385000000
VinFast,Fadil,2020.0,60000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,269000000
VinFast,Lux SA2.0,2021.0,60000.0,Xăng,Tự động,Việt Nam,Sedan,9.0,675000000
Ford,Ranger,2010.0,110000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,215000000
Kia,Forte,2010.0,95000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,237000000
Toyota,Vios,2023.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,440000000
Hyundai,Getz,2010.0,86000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,168000000
VinFast,VFe34,2022.0,58000.0,Điện,Tự động,Việt Nam,Hatchback,5.0,495000000
Toyota,Vios,2018.0,62000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,290000000
Mitsubishi,Outlander,2019.0,90000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,595000000
Chevrolet,Cruze,2013.0,90000.0,Xăng,Tự động,Mỹ,Sedan,5.0,235000000
Mercedes Benz,E Class,2021.0,10000.0,Xăng,Tự động,Đức,Sedan,2.0,2050000000
Mercedes Benz,GLC,2021.0,66666.0,Xăng,Tự động,Việt Nam,Minivan (MPV),5.0,679000000
Kia,Morning,2016.0,16000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,245000000
Ford,Transit,2018.0,125000.0,Dầu,Số sàn,Việt Nam,Minivan (MPV),16.0,465000000
VinFast,VF6,2025.0,0.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,694000000
Chevrolet,Colorado,2019.0,72345.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,525000000
Mitsubishi,Xpander,2022.0,113000.0,Xăng,Tự động,Nước khác,Minivan (MPV),9.0,449000000
Mazda,BT 50,2018.0,100000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,385000000
Isuzu,Hi lander,2007.0,150000.0,Dầu,Số sàn,Việt Nam,Hatchback,5.0,155000000
Toyota,Camry,2003.0,123456.0,Xăng,Tự động,Việt Nam,Sedan,5.0,170000000
Mitsubishi,Xpander Cross,2020.0,60000.0,Xăng,Số sàn,Thái Lan,SUV / Cross over,5.0,420000000
Toyota,Vios,2012.0,69000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,257000000
Kia,Carnival,2022.0,62000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,1245000000
Mercedes Benz,GLC,2022.0,24000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1729000000
Honda,City,2014.0,75000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,300000000
Kia,Carens,2023.0,18700.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,640000000
Hyundai,Elantra,2016.0,123456.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,309000000
Toyota,Veloz Cross,2023.0,113000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,550000000
Toyota,Innova,2009.0,135000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,250000000
Hyundai,Starex,2006.0,350000.0,Dầu,Số sàn,Hàn Quốc,Pick-up (bán tải),4.0,125000000
Mazda,CX 5,2020.0,41000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,660000000
Toyota,Rush,2021.0,40000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,530000000
Mitsubishi,Xpander,2021.0,75000.0,Xăng,Tự động,Nước khác,Sedan,7.0,480000000
Chevrolet,Captiva,2008.0,725000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,197000000
Peugeot,2008,2021.0,61258.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,535000000
Honda,City,2023.0,6000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,430000000
Toyota,Fortuner,2019.0,97000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,780000000
Honda,City,2015.0,200000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,335000000
Hyundai,Elantra,2020.0,8200.0,Xăng,Tự động,Việt Nam,Sedan,5.0,490000000
VinFast,VF3,2025.0,3000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,4.0,265000000
Mercedes Benz,C Class,2009.0,177000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,245000000
Mitsubishi,Triton,2015.0,11.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,365000000
Ford,Transit,2006.0,1085.0,Dầu,Số sàn,Việt Nam,Pick-up (bán tải),6.0,125000000
BMW,3 Series,2016.0,90000.0,Xăng,Tự động,Đức,Hatchback,5.0,668000000
Peugeot,2008,2022.0,32000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,619000000
Suzuki,XL 7,2022.0,48000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,498000000
Mercedes Benz,C Class,2012.0,115000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,310000000
Toyota,Vios,2021.0,19000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,355000000
Toyota,Raize,2024.0,15000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,536000000
Mercedes Benz,E Class,2018.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,999000000
Hyundai,Accent,2021.0,38000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,459000000
Toyota,Vios,2023.0,47000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,505000000
Toyota,Camry,2021.0,67000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,850000000
Hyundai,Solati,2025.0,0.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,16.0,1065000000
Toyota,Dòng khác,2003.0,400000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,168000000
Mitsubishi,Outlander,2019.0,102000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,615000000
Toyota,Corolla Cross,2022.0,69000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,669000000
Toyota,Vios,2018.0,32000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,330000000
Toyota,Corolla Altis,2011.0,100000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,315000000
Honda,Accord,2022.0,37000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,975000000
Kia,Carnival,2022.0,55.0,Dầu,Tự động,Việt Nam,Van,7.0,1268000000
Hyundai,Kona,2019.0,27000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,518000000
Kia,Sorento,2022.0,17000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,945000000
Kia,Sedona,2017.0,84238.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,669000000
Ford,Explorer,2017.0,56000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,920000000
Ford,Everest,2022.0,22000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1015000000
Ford,Ranger,2019.0,86.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,838000000
Porsche,Panamera,2019.0,55000.0,Xăng,Tự động,Đức,Sedan,4.0,4499000000
Ford,Territory,2023.0,179000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,859000000
Ford,Everest,2020.0,89000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,869000000
Hyundai,Santa Fe,2019.0,46000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,859000000
Toyota,Vios,2020.0,82000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,385000000
Toyota,Avanza Premio,2023.0,36000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,515000000
Mazda,3,2023.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,625000000
Mercedes Benz,C Class,2011.0,9.0,Xăng,Tự động,Việt Nam,Sedan,5.0,299000000
Kia,Sedona,2019.0,91000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),5.0,778000000
Kia,Rio,2016.0,130000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,230000000
Ford,Everest,2023.0,18000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1408000000
Hyundai,Accent,2021.0,38000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Ford,Everest,2023.0,18000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1135000000
Ford,Explorer,2022.0,28500.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1780000000
Mazda,3,2016.0,85000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,379000000
Ford,Everest,2024.0,17000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1408000000
Toyota,Camry,2013.0,100.0,Xăng,Tự động,Việt Nam,Sedan,5.0,469000000
Hyundai,Creta,2023.0,13000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,5.0,669000000
Ford,Ranger,2021.0,46000.0,Dầu,Số sàn,Việt Nam,Pick-up (bán tải),5.0,545000000
Hyundai,Grand i10,2020.0,189000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,265000000
BMW,5 Series,2018.0,80000.0,Xăng,Tự động,Đức,Sedan,4.0,1080000000
Honda,BR-V,2023.0,44000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,600000000
Ford,Ranger,2023.0,42000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,625000000
Peugeot,3008,2022.0,28000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,825000000
Toyota,Innova,2021.0,62000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,685000000
Toyota,Innova,2015.0,258.0,Xăng,Số sàn,Việt Nam,Sedan,8.0,275000000
Mercedes Benz,C Class,2014.0,54000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,589000000
Toyota,Wigo,2018.0,500000.0,Xăng,Tự động,Ấn Độ,Hatchback,5.0,260000000
Mazda,CX 5,2023.0,25000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,829000000
Ford,Ranger,2019.0,170000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,400000000
Hyundai,Creta,2022.0,54000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,620000000
Hyundai,Elantra,2014.0,120000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,290000000
Mercedes Benz,E Class,2016.0,56000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,818000000
Chevrolet,Captiva,2009.0,100000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,248000000
Mercedes Benz,C Class,2015.0,75000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,620000000
Ford,Everest,2008.0,220000.0,Dầu,Số sàn,Mỹ,SUV / Cross over,6.0,222220000
Toyota,Innova,2019.0,109000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,500000000
Kia,Soluto,2020.0,53000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,259000000
VinFast,Lux SA2.0,2021.0,29000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,769000000
Mitsubishi,Xpander,2020.0,58000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,498000000
Toyota,Yaris,2021.0,45000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,535000000
Ford,Everest,2009.0,166000.0,Dầu,Số sàn,Mỹ,SUV / Cross over,7.0,255000000
Toyota,Camry,2009.0,300000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,275000000
Mazda,CX 8,2022.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,959000000
Kia,K3,2014.0,120000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,295000000
Hyundai,Accent,2023.0,19000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,475000000
Ford,Everest,2021.0,82000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,859000000
Ford,Ranger,2019.0,43000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,468000000
BMW,3 Series,2013.0,130000.0,Xăng,Tự động,Đức,Sedan,4.0,415000000
Mazda,CX 5,2017.0,64000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,559000000
Mitsubishi,Xpander Cross,2020.0,10000.0,Xăng,Số sàn,Nước khác,SUV / Cross over,7.0,410000000
Ford,Focus,2010.0,138000.0,Xăng,Số sàn,Mỹ,Sedan,8.0,180000000
Lexus,LX,2013.0,100000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,2650000000
Hyundai,Grand i10,2018.0,59000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,285000000
Hyundai,Santa Fe,2021.0,50100.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,925000000
Honda,City,2022.0,26000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,480000000
Toyota,Fortuner,2011.0,28013.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,7.0,389000000
Hyundai,i30,2009.0,95000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,245000000
Mazda,BT 50,2022.0,33000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,559000000
Toyota,Fortuner,2019.0,62000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,775000000
Toyota,Vios,2023.0,39012.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,395000000
VinFast,VFe34,2022.0,50000.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,499000000
BMW,3 Series,2012.0,11000.0,Xăng,Tự động,Đức,Sedan,5.0,389000000
Mitsubishi,Xpander,2022.0,380521.0,Xăng,Tự động,Nước khác,Minivan (MPV),8.0,529000000
VinFast,Fadil,2021.0,72000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,308000000
Kia,Morning,2020.0,87000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,215000000
Kia,Morning,2017.0,74000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,299000000
Chevrolet,Spark,2012.0,75000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,119000000
Ford,Ranger,2025.0,0.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,1299000000
BMW,Dòng khác,2003.0,315000.0,Xăng,Tự động,Đức,Sedan,5.0,109000000
Mitsubishi,Attrage,2021.0,51000.0,Xăng,5,Thái Lan,Sedan,5.0,363000000
Nissan,Navara,2016.0,118000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,379000000
VinFast,Lux A2.0,2021.0,45000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,585000000
VinFast,VFe34,2022.0,29000.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,510000000
Hyundai,Stargazer,2024.0,10000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,565000000
Toyota,1116,2022.0,117000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,530000000
Ford,EcoSport,2018.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,385000000
Ford,Explorer,2019.0,81000.0,Xăng,Tự động,Mỹ,SUV / Cross over,2.0,1150000000
Ford,Ranger,2024.0,3100.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,1020000000
Chevrolet,Spark,2016.0,125000.0,Xăng,Số sàn,Mỹ,Hatchback,2.0,119000000
Toyota,Camry,2023.0,10000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1210000000
Toyota,Veloz Cross,2022.0,27658.0,Xăng,Tự động,Việt Nam,Minivan (MPV),9.0,550000000
Ford,EcoSport,2019.0,10.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,445000000
Ford,Ranger,2019.0,40000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,565000000
Toyota,Innova,2017.0,109117.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,420000000
Mazda,CX 5,2012.0,160000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,399000000
Toyota,Innova,2007.0,4113.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,178000000
Mazda,CX 5,2018.0,63000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,559000000
Hyundai,Accent,2020.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,420000000
Suzuki,Swift,2016.0,73000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,310000000
Toyota,Camry,2013.0,85000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,493000000
Honda,CR V,2016.0,100000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,555000000
Mercedes Benz,E Class,2022.0,26800.0,Xăng,Tự động,Đức,Sedan,5.0,1319000000
Hyundai,Grand i10,2016.0,120000.0,Xăng,Số sàn,Ấn Độ,Sedan,5.0,190000000
Honda,CR V,2018.0,71000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,735000000
Hyundai,Creta,2024.0,5000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,600000000
Hyundai,Grand i10,2024.0,3500.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,425000000
Kia,Morning,2014.0,10000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,119000000
Mazda,3,2015.0,98000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,345000000
Kia,Carens,2008.0,20000.0,Xăng,Số sàn,Hàn Quốc,Minivan (MPV),7.0,198000000
Lexus,ES,2017.0,22000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,1550000000
Ford,Ranger,2017.0,68000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,780000000
Toyota,Innova,2019.0,158000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,198000000
Hyundai,Accent,2022.0,52000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,425000000
Mercedes Benz,GLC,2021.0,44000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1499000000
Mitsubishi,Triton,2017.0,140000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,450000000
Kia,Morning,2021.0,55000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,4.0,248000000
Kia,Sorento,2022.0,42000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,6.0,935000000
Toyota,Innova,2019.0,13.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,405000000
Ford,Ranger,2021.0,50000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,580000000
Mitsubishi,Outlander,2020.0,22000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,640000000
Mazda,CX 5,2023.0,31000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,790000000
Honda,Brio,2021.0,14000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,380000000
Mitsubishi,Xpander,2022.0,71000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,549000000
Honda,City,2023.0,15000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,515000000
